HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experimentName,Input.List,Answer.age,Answer.assess,Answer.comments,Answer.education,Answer.enjoyment,Answer.fairprice,Answer.freeGenCrit,Answer.freeGenCrit1,Answer.freeGenCrit10,Answer.freeGenCrit11,Answer.freeGenCrit12,Answer.freeGenCrit13,Answer.freeGenCrit14,Answer.freeGenCrit15,Answer.freeGenCrit16,Answer.freeGenCrit17,Answer.freeGenCrit18,Answer.freeGenCrit19,Answer.freeGenCrit2,Answer.freeGenCrit20,Answer.freeGenCrit21,Answer.freeGenCrit22,Answer.freeGenCrit23,Answer.freeGenCrit24,Answer.freeGenCrit25,Answer.freeGenCrit26,Answer.freeGenCrit27,Answer.freeGenCrit28,Answer.freeGenCrit29,Answer.freeGenCrit3,Answer.freeGenCrit30,Answer.freeGenCrit31,Answer.freeGenCrit32,Answer.freeGenCrit33,Answer.freeGenCrit34,Answer.freeGenCrit35,Answer.freeGenCrit36,Answer.freeGenCrit37,Answer.freeGenCrit38,Answer.freeGenCrit39,Answer.freeGenCrit4,Answer.freeGenCrit40,Answer.freeGenCrit5,Answer.freeGenCrit6,Answer.freeGenCrit7,Answer.freeGenCrit8,Answer.freeGenCrit9,Answer.freeWordCheck,Answer.gender,Answer.listenerChoice,Answer.listenerSceneConfigs,Answer.listenerTurnOrder,Answer.litChoice1,Answer.litChoice2,Answer.litChoice3,Answer.litChoice4,Answer.litChoice5,Answer.litChoice6,Answer.litChoice7,Answer.litChoice8,Answer.nativeEnglish,Answer.othernativelanguage,Answer.problems,Answer.refTypes,Answer.sceneConfigs,Answer.sceneTime,Answer.shapeCheck,Answer.turnOrder,Answer.wrongShape,Approve,Reject
3T2EL38U0MXU6FKUEWAXWNJI5S4QX9,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3RANCT1ZVGUI8PM3GB7M6BLZIA0UBR,adpbynbyzh,Approved,Wed Oct 25 09:22:29 PDT 2017,Wed Oct 25 09:39:21 PDT 2017,Wed Oct 25 10:39:21 PDT 2017,2017-10-25 17:39:28 UTC,,,1012,100% (3/3),100% (2/2),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,43,Yes,{},2,1,yes,{},square,striped triangle,triangle,broken circle,arrow,full box,cylinder,single dot triangle,triangle,bent line,cube,triangle,empty cylinder,line,arrow,triangle,triangle,oval,skinny  rectangle,cylinder,puck,arrow,bent line,arrow,line,shorter line,square,square,oval,rectangle,cylinder,squiggle,arrow,bent arrow,arrow,circle,stripped square,square,curve,square,sun,Male,,BDAC;DCAB;BCDA;BDAC;DBCA;BACD;CADB;BCAD,3;5;4;1;7;6;2;8,1,1,1,1,1,1,1,1,yes,{},no,1;2;1;2;1;1;2;1;1;1;2;1;2;1;2;1;2;2;2;1;1;2;2;1;1;1;2;2;2;2;1;1;2;1;2;2;1;2;2;2,BDAC;ABDC;CADB;ABCD;ACBD;ADCB;ABCD;CDAB;ADCB;DBAC;ADCB;BCAD;DCAB;ADBC;ABCD;ABCD;DBCA;BDCA;DBAC;ABDC;BDCA;BDCA;ADCB;ADCB;ACBD;ACDB;BCDA;BADC;ACDB;CABD;ACBD;BACD;ABDC;BCAD;ABCD;BCAD;ADBC;BACD;BCAD;ADBC,40589;14025;10418;8211;9402;11914;5256;12880;83655;15441;5016;13542;15192;11095;21760;6489;39672;11304;10760;14176;4688;6127;4929;10064;21023;11617;7735;7497;5543;7362;6310;5467;5485;6832;12465;8047;5232;9664;6834;11630,sun,12;2;14;7;34;27;13;26;29;20;11;36;16;1;15;39;10;9;3;8;40;30;21;4;6;38;17;28;22;5;23;31;35;18;32;37;25;19;24;33,0,,
3I4E7AFQ2KC63B7XEWPRAJMQE1OJTS,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,34FNN24DCNMX0IPZP2DY6ARK42QY5T,kag5gt6f0s,Approved,Wed Oct 25 08:05:20 PDT 2017,Wed Oct 25 08:13:15 PDT 2017,Wed Oct 25 09:13:15 PDT 2017,2017-10-25 16:13:28 UTC,,,475,100% (2/2),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,53,Yes,None,2,1,Yes,{},circle,square,circle,almost circle,curved line,almost full cube,cylinder,square,triangle,arrow,cylinder,smile,almost empty cylinder,line,short line,triangle,square,oval,oval,ribbon,disk,arrow,angled line,arrow,line,arrow,triangle,triangle,rectangle,skinny oval,ribbon,ribbon,line,curved line,skinny line,circle,triangle,triangle,curved line,triangle,sun,Male,,ACBD;CDAB;DCAB;ABCD;CDAB;ADBC;ACDB;CBDA,7;1;2;3;8;6;4;5,1,1,1,1,1,1,1,1,yes,{},No,2;1;1;1;1;2;1;1;2;2;1;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;1;1;2;2;1;1,BDAC;CDAB;ACDB;CBDA;CBDA;BADC;BCAD;CABD;DBCA;ABCD;ABDC;ADBC;DCAB;ADCB;DCBA;BCDA;ACDB;DACB;DBCA;BCAD;BCDA;CDBA;ADBC;DACB;DACB;BCAD;BADC;ABCD;BCDA;DCBA;CBDA;DACB;ABDC;BDAC;DABC;BDAC;ACBD;DCBA;DBCA;BDAC,16940;18967;6576;6626;10915;7909;6914;6258;5313;14483;7509;4029;17295;11015;6665;4982;4785;4361;5199;10187;6997;11224;4054;3839;10420;5346;7224;9643;5601;5074;18122;11934;4618;14519;7848;6702;7798;6073;7179;7085,sun,30;14;21;26;16;28;23;38;2;12;6;31;20;15;1;11;39;32;27;13;8;5;25;18;7;24;35;37;34;9;3;4;29;36;40;10;33;17;19;22,0,,
3I4E7AFQ2KC63B7XEWPRAJMQE1OJTS,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3NPFYT4IZDH6GAO912ANRTB0S59XG3,a2h8edwbkb,Approved,Wed Oct 25 08:11:17 PDT 2017,Wed Oct 25 08:43:03 PDT 2017,Wed Oct 25 09:43:03 PDT 2017,2017-10-25 16:43:28 UTC,,,1906,100% (4/4),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,30,No,{},2,1,2.5,{},square,line triangles,circle,full circle,straight arrow,cup,square,square,circle,straight line,full cup,half circle,empty cup,solid straight line,smaller arrow line,square,triangle,oval,oval,cup,smaller swirl,arrow line,crooked solid line,solid thinner line,arrow line,arrow line,triangle,square smaller,oval,rectangle,swirl,smaller cup,straight arrow line,arrow half circle,solid thinner line,circle,square lines,square,arrow line,dotted triangle,sun,Male,,CDBA;DACB;CBAD;CDAB;DACB;DCAB;CDBA;ACBD,3;7;6;4;1;8;5;2,1,1,1,1,1,1,1,1,yes,{},no,1;1;1;2;1;1;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;2;1;1;1;2;2;1;2;1;2;2;1;1;2;2;2;1;2;1,CDAB;BDAC;ABCD;CDAB;BACD;CDBA;BDCA;ABCD;BADC;DBCA;BCAD;CABD;ABDC;ABDC;DCBA;ACBD;DBAC;BDAC;BDAC;ADCB;DCAB;CDAB;BDAC;ACBD;BACD;ADCB;DABC;DBAC;ACBD;CBDA;DCAB;CBDA;CDBA;BADC;ABDC;DCBA;ADCB;ADCB;DBAC;BCDA,14635;23124;12405;5093;5479;22148;4171;6812;6773;8914;14705;10298;10927;8045;7947;10893;31489;5839;4951;4745;6123;6575;18074;4443;6360;6793;5969;59603;8138;5666;8427;7070;4698;8692;7085;8339;16594;9217;10177;24375,sun,14;15;8;35;18;39;27;9;31;17;29;32;21;4;34;36;20;24;33;1;19;30;7;5;6;3;28;12;40;11;13;37;26;38;10;16;25;23;2;22,0,,
3I4E7AFQ2KC63B7XEWPRAJMQE1OJTS,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3NS0A6KXC5LVL5OO2KY8OERB057ZG2,v9o0vrfue1,Approved,Wed Oct 25 09:10:54 PDT 2017,Wed Oct 25 09:20:59 PDT 2017,Wed Oct 25 10:20:59 PDT 2017,2017-10-25 17:21:28 UTC,,,605,100% (2/2),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,45,Yes,no problems,2,1,yes,{},square,striped triangle,circle,almost completed circle,line with arrow,fullest box,cylinder,square,circle,line with arrow,cube,unfinished triangle,cube,line with arrow,plain short line,square,small triangle,rectangle,oval,cylinder,circle,line with arrow,plain angled line,line with arrow,plain line,short plain line,square,small square,circle,tallest circle,curled banner,short cylinder,plain line,plain curved line,line with arrow,square,box with stripes,triangle,plain curved line,square,sun,Male,,BADC;ABCD;DCAB;CDBA;CBAD;DCAB;CBAD;DBAC,7;5;8;2;4;3;1;6,1,1,1,1,1,1,1,1,yes,{},no problems,1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;1;2;1;2;1;1;2,DCBA;BCAD;ADBC;BADC;BACD;BCDA;CBDA;ABDC;ABCD;ADCB;CDAB;DCAB;CDBA;CBAD;CABD;DABC;CADB;CADB;ABCD;ADCB;CADB;BCAD;BADC;ADCB;CABD;BDCA;BDCA;ABDC;CADB;ABCD;CDAB;BDAC;BCAD;BACD;BACD;CABD;DACB;CABD;BCDA;DACB,24071;6656;9272;8136;12008;5824;11504;17344;13200;25072;15280;4224;5760;7520;8992;4784;5536;8144;5217;8527;4015;15217;15119;10977;7840;3296;8432;4288;9456;5776;5968;5424;3296;2896;5360;6224;3952;4320;5888;6752,sun,21;27;25;20;18;9;32;37;39;28;14;31;30;6;2;40;35;22;33;12;19;4;36;10;24;23;38;1;3;17;8;29;11;16;26;34;5;7;15;13,0,,
3I4E7AFQ2KC63B7XEWPRAJMQE1OJTS,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3R6BYFZZP8P02ASEQI4598BORQ9XF4,v3jsfv2o2h,Approved,Wed Oct 25 08:00:52 PDT 2017,Wed Oct 25 08:45:55 PDT 2017,Wed Oct 25 09:45:55 PDT 2017,2017-10-25 16:46:28 UTC,,,2703,100% (3/3),100% (2/2),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,25,Yes,{},-1,1,2,{},circle,triangle with lines in it,circle,almost closed circle,arch,almost full cube,cube of water,triangle with one circle on it,triangle,less crooked line,cylinder,unfinished circle,nearly empty cylinder,plain line,smallest line,square,smaller triangle,egg,oval egg,squiggle ribbon,cylinder top,arrow,bent line with no arrow,line with no arrow,line with no arrow,arrow,square,triangle,rectangle,skinny rectangle,cylinder,squiggle ribbon,line,arch with no arrow,arrow,circle,square with lines in it,square,arch with no arrow,triangle,sun,Male,,DCBA;DABC;CDBA;BDAC;CABD;BACD;CBDA;DABC,4;2;3;1;6;8;5;7,1,1,1,1,1,1,1,1,yes,{},no,2;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;2;1;2;1;2,DACB;ADCB;DCAB;CBDA;DCAB;ADCB;ABDC;BACD;BDCA;ABCD;DBAC;CABD;ABCD;DBAC;ABDC;DABC;CADB;ABCD;ABCD;CDAB;ACBD;ABCD;DCAB;ABCD;ADBC;ACDB;DCAB;DCBA;BADC;CBAD;ABDC;ABCD;DCAB;ABDC;CBDA;ACDB;ADBC;BCDA;BADC;CABD,10454;5403;7405;6720;5414;8626;5262;3913;4375;3440;4073;3608;3274;5919;4501;8896;5121;8950;14274;4904;3751;3201;12200;8072;4192;5768;7784;5751;6145;3728;6062;16866;21027;7604;4174;4401;9848;5696;25888;3736,sun,38;32;15;27;21;28;26;40;37;39;17;34;23;8;9;20;31;12;36;30;11;33;16;35;7;24;22;6;10;29;4;18;2;14;25;13;3;19;1;5,0,,
3ZCC2DXSD7HSFM1QA2DTSNTT67FYYQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,337RC3OW06FUYDXFCE6LG0JN8CCVLV,hasswnrt7w,Approved,Wed Oct 25 10:18:47 PDT 2017,Wed Oct 25 10:31:28 PDT 2017,Wed Oct 25 11:31:28 PDT 2017,2017-10-25 18:32:28 UTC,,,761,100% (2/2),100% (2/2),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,36,Yes,{},1,1,2,{},circle,stripped triangle,triangle,square,curved line,cylinder,square,square,triangle,arrow,cylinder,straight lines,square,smallest line,smallest line,triangle,triangle,rectangle,oval,ribbon,smallest ribbon,thinnest line,line with out an arrow,snallest not arrow line,arrow,smallest line,triangle,smallest square,oval,rectangle,cylinder,ribbon,thinnest line,ached line,bottom left,dotted circle,stripped square,triangle,arched arrow,triangle,sun,Male,,CDAB;ADBC;DCAB;CDBA;DABC;BCAD;CDAB;ACBD,1;5;4;2;3;6;8;7,1,1,1,1,1,1,1,1,yes,{},no,2;2;1;1;1;1;1;2;2;1;2;2;1;2;1;2;2;2;1;2;1;1;2;1;2;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1,CABD;DBCA;DBCA;CBAD;ABCD;BDCA;DCAB;CABD;ADCB;DCBA;DCAB;ABCD;BDCA;CBDA;ADBC;DCAB;BADC;DACB;ACBD;DABC;ABDC;DBCA;DCAB;ADBC;DBCA;DCAB;BACD;CADB;ABCD;BCDA;CADB;CBAD;BCDA;BCAD;BACD;ACBD;BDAC;ADCB;DACB;DABC,44078;13167;45879;10558;6832;64400;47205;12656;11658;10709;7528;13048;22049;8496;9534;8360;13825;10006;16744;7704;6848;8935;46073;9462;12496;6455;8079;9362;12286;10264;9455;7840;6328;9752;8000;7264;6152;9831;18288;6151,sun,40;12;4;14;16;2;30;5;22;37;31;7;39;13;8;35;38;32;21;1;23;11;3;29;10;18;34;6;33;9;27;20;24;25;19;15;17;28;36;26,0,,
3ZCC2DXSD7HSFM1QA2DTSNTT67FYYQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3KXIR214I5TP3ESSICNTSEK1PR042D,kr3ukoqgug,Approved,Wed Oct 25 08:00:59 PDT 2017,Wed Oct 25 08:09:40 PDT 2017,Wed Oct 25 09:09:40 PDT 2017,2017-10-25 16:10:28 UTC,,,521,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,41,Yes,"Hopefully referencing shape was okay! I knew that color and location were out, so I mostly used shape descriptions (because it did not seem to be expressly forbidden to do so). Thanks and have a nice day!",2,1,The wage I am earning is a fair price,{},square,striped triangle,circle,square,arrow,cylinder,cube,triangle with one dot,triangle,less angled line,cube,Click on half triangle,cube,arrow,shorter line,square,square,oval,oval,cylinder,round base,line,arrow,thin line that is not an arrow,arrow,arrow,triangle,smaller square,oval,thinner oval,cylinder,looping ribbon,arrow,arrow,arrow,circle,triangle,triangle,curved line that is not an arrow,square,Click on the sun,Female,,DBCA;CDAB;ADBC;ABCD;CDAB;DCBA;ABCD;ACDB,6;5;3;8;1;4;2;7,1,1,1,1,1,1,1,1,yes,N/A,"I was unsure whether or not referencing shape was okay - I didn't see where it was expressly forbidden, so I went ahead and did it.",1;2;2;2;1;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;1;1;2;1;1;2;2;2,CDAB;CDBA;DACB;DBAC;BDCA;BDAC;CBDA;CDBA;ABCD;CBDA;DBCA;CBDA;CBAD;ABDC;DCAB;DBAC;ADBC;DABC;DBCA;CDBA;DABC;ACBD;CDAB;DABC;DCBA;CABD;ABCD;DABC;CBDA;CADB;DABC;CABD;CDBA;BCDA;CDAB;BCAD;CBDA;BCAD;ADCB;CBAD,16997;15297;17712;9927;5327;5408;6280;5392;5432;10024;36832;11007;4968;12640;8592;7672;14432;8847;5840;5649;4048;8346;4309;5497;6632;4208;4808;12488;5824;9624;5720;5736;5488;6696;4552;4448;3880;3647;4761;9919,sun,2;24;30;36;31;32;3;26;12;28;22;25;29;16;40;15;33;17;23;6;21;10;20;1;34;13;7;38;5;18;37;4;14;9;11;19;39;35;27;8,0,,
3ZCC2DXSD7HSFM1QA2DTSNTT67FYYQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3MD9PLUKKJR1VX5APOB3EY081HTZNA,fsapl5wozb,Approved,Wed Oct 25 08:00:59 PDT 2017,Wed Oct 25 08:05:52 PDT 2017,Wed Oct 25 09:05:52 PDT 2017,2017-10-25 16:06:28 UTC,,,293,100% (4/4),100% (2/2),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,24,Yes,Nice and straight forward!,3,0,2,{},square,lined trangle,circle,less cut circle,arrow,mostly filled cube,cylinder,square,circle,slightly bent line,cylinder,cut triangle,box,line,arrow,triangle,smaller triangle,rectangle,thin rectangle,ribbon,cylinder,line,arrow,arrow,arrow,shorter line,box,smaller square,circle,rectangle,cylinder,ribbon,arrow,arrow,arrow,box,triangle,triangle,arrow,box,sun,Male,,ABCD;DBCA;CDBA;BDCA;ABCD;BDAC;BDAC;DBCA,4;8;7;1;3;2;6;5,1,1,1,1,1,1,1,1,yes,{},None,1;2;2;2;2;2;1;2;1;1;1;1;2;1;2;2;1;1;1;2;1;2;2;1;2;1;1;2;1;2;2;1;2;1;2;2;1;2;2;2,BACD;BCAD;BCDA;ACBD;DBAC;ACDB;DACB;DABC;BCAD;DACB;DABC;BDCA;ABCD;BACD;CDAB;CDAB;BADC;BCAD;BDAC;BCAD;DCAB;ACDB;CADB;DACB;DACB;BDCA;DACB;CDBA;CADB;DCAB;BADC;BACD;CDAB;DCAB;CBAD;BCDA;DABC;BDAC;CADB;BDCA,5657;25350;4767;10275;3317;2184;3031;6121;5719;3976;4192;9423;3712;5465;4335;3472;2368;3519;2240;2112;2489;3223;1896;2935;2456;4359;3505;2815;2288;2457;9456;2560;2320;2640;2391;1928;4488;1896;2344;2007,sun,13;12;38;14;27;39;17;2;6;34;36;26;1;25;32;16;11;21;31;35;5;23;40;15;3;24;28;20;30;37;18;4;7;33;29;22;10;8;19;9,0,,
3ZCC2DXSD7HSFM1QA2DTSNTT67FYYQ,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3OCHAWUVGPXBIWKSRTV2PL3TZMQXK6,eiay8m4t7k,Approved,Wed Oct 25 08:21:37 PDT 2017,Wed Oct 25 08:25:40 PDT 2017,Wed Oct 25 09:25:40 PDT 2017,2017-10-25 16:26:28 UTC,,,243,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,30,Yes,{},4,1,2,{},square,striped triangle,triangle,mostly complete circle,arrow,cylinder,cylinder,triangle with one dot,triangle,slightly bent line,cylinder,half triangle,cube,line,arrow,triangle,smaller triangle,ellipse,thin rectangle,swirly thing,short swirly thing,arrow,bent line,thin line,arrow,arrow,triangle,smaller square,ellipse,rectangle,swirly thing,short cylinder,line,curved arrow,arrow,square,striped triangle,square,curved line,square,Sun,Male,,CBAD;DBAC;ADCB;DCBA;CDBA;BACD;ADCB;ABCD,8;4;5;3;1;7;2;6,1,1,1,1,1,1,1,1,yes,{},Nope,1;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;1;2,ADCB;CDBA;CABD;BACD;BCAD;DBCA;ABDC;BACD;BDAC;CDAB;DABC;CBDA;CDAB;CBAD;BACD;DABC;BDAC;BDCA;CDAB;DCBA;BACD;BDCA;ADBC;BACD;CBAD;CABD;DCBA;CBAD;ADCB;ACDB;ACDB;DACB;CDAB;BCAD;CBAD;BCDA;BDCA;DBCA;ABCD;DCBA,10714;6141;4865;5079;6368;2960;8481;3240;5983;3545;6422;3923;1917;2113;3104;3207;1984;2336;1920;1944;3831;1761;5759;2144;3408;3073;3289;2189;4209;2839;3232;2248;2304;2784;4610;2710;2064;2369;1640;1711,sun,30;23;2;6;10;9;18;22;16;19;28;26;32;33;5;11;13;7;17;39;27;40;12;14;37;3;38;1;24;34;25;35;15;36;8;4;20;29;21;31,0,,
32TZXEA1OLXFR9C396IDYBEC4L814B,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,32N49TQG3HVD2U6BFNHV7M3CEZPVAN,k6gtl0aqoh,Approved,Wed Oct 25 08:05:22 PDT 2017,Wed Oct 25 08:48:25 PDT 2017,Wed Oct 25 09:48:25 PDT 2017,2017-10-25 16:48:28 UTC,,,2583,100% (2/2),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,41,No,No,2,1,yes,{},circle,lined triangle,triangle,square,curved line,cylinder,cylinder,triangle with one dot,triangle,arrow,cylinder,broken circle,box,leine,short line,square,small triangle,rectangle,skinny rectangle,cylinder,small spiral,line,angled line,arrow,line,arrow,square,triangle,rectangle,rectangle,cylinder,short cylinder,arrow,curved line,skinny line,circle,triangle,triangle,curved arrow,square,sun,Male,,BDCA;BADC;DBCA;ABDC;ACBD;CBDA;CDBA;CBAD,8;3;2;7;6;5;1;4,1,1,1,1,1,1,1,1,yes,{},No,2;1;1;1;1;2;1;2;1;1;2;2;1;2;2;1;2;2;1;2;1;1;1;1;2;1;2;1;1;2;1;2;2;2;1;2;1;1;2;1,CBDA;CDAB;DACB;ACDB;BADC;CDAB;DBAC;CDBA;ADBC;ACDB;DBAC;DBCA;BDAC;ADCB;DACB;BACD;ADCB;ACBD;DBCA;CDBA;DCBA;CABD;DBAC;BACD;BCAD;ADCB;CADB;DBAC;ADCB;ACDB;DBAC;BACD;ACBD;DABC;ADBC;BDAC;BACD;DABC;DCBA;ACDB,12921;16399;9801;10086;15198;19550;4991;15295;13488;14896;5103;4975;7184;26157;4016;6031;6543;9584;10799;5759;16974;10641;5518;8814;5488;6080;5423;7808;4959;12927;11182;5456;5375;5775;4609;3637;4905;14254;7663;9567,sun,13;19;23;29;40;38;11;33;25;2;21;18;4;31;32;39;35;26;10;12;3;24;36;5;14;17;34;22;27;28;8;6;20;1;9;30;15;16;37;7,0,,
32TZXEA1OLXFR9C396IDYBEC4L814B,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Wed Oct 25 07:59:56 PDT 2017,4,BatchId:2983980;OriginalHitTemplateId:920937340;,3600,3600,Wed Nov 01 07:59:56 PDT 2017,,,3CN4LGXD5Y1F4ZLZBXUO1IL646VY4O,z2uoem0i16,Approved,Wed Oct 25 08:05:20 PDT 2017,Wed Oct 25 08:18:08 PDT 2017,Wed Oct 25 09:18:08 PDT 2017,2017-10-25 16:18:28 UTC,,,768,100% (2/2),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,23,Yes,{},3,1,2,{},circle,triangle with lines,triangle,empty square,arrow,filled cube,cube,triangle with one dot,triangle,arrow,cube,triangle,cube,line,arrow,triangle,triangle,rectangle,oval,tornado,cylinder,arrow,line,arrow,line,arrow,triangle,smaller square,oval,rectangle,tornado,smaller cylinder,line,rainbow,arrow,square,square with lines,square,rainbow arrow,triangle,sun,Male,,CDAB;BADC;ADCB;CADB;DACB;ACDB;CADB;BCAD,1;8;5;3;2;4;6;7,1,1,1,1,1,1,1,1,yes,{},No,2;2;1;1;2;1;2;2;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;1;1;2;2;2;1;1;2,CABD;CBDA;BACD;ACBD;BDCA;BACD;BDCA;ABCD;DABC;DACB;ACDB;DACB;DABC;BADC;CBAD;ADBC;ADBC;DCBA;DCBA;DBCA;BCAD;BDCA;BADC;CDBA;ADCB;CABD;CABD;BDAC;BDCA;ACDB;DCAB;BDAC;CADB;BDCA;BACD;DACB;BADC;BADC;ABDC;CBDA,10346;8347;5071;3644;11040;2784;2900;3002;3131;13523;2939;3358;3121;7253;8323;4310;3788;4097;4637;6286;2813;3645;3812;2704;2690;4521;2711;4832;3512;2480;2391;3224;1704;1968;3271;2248;2647;3985;3359;8183,sun,14;34;12;7;10;21;32;1;22;38;5;20;29;28;6;4;11;19;25;36;13;35;33;23;18;40;26;3;24;39;9;17;31;30;37;15;27;8;2;16,0,,
