workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
66,List1,Exp,,BoyTwoAmySpoons,,2,8,num,,AOI1,AOI7,two,,32,44-22,Amy's,,Click on the boy that has two of Amy's spoons,1,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with two spoons,5799,kitchenwares,small,,1,7,,boy,,2_spoons,26,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,1,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with one pear,7936,fruit,small,,4,10,,girl,,1_pear,27,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlAllAmySpoons,,4,10,all,,AOI3,AOI9,all,,36,44-22,Amy's,,Click on the girl that has all of Amy's spoons,1,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with two spoons,6316,kitchenwares,small,,3,9,,girl,,2_spoons,28,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,BoySomeMichaelScissors,,1,7,some,,AOI2,AOI8,some,,12,33-33,Michael's,,Click on the boy that has some of Michael's scissors,1,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with two pairs of scissors,8238,stationeries,small,,2,8,,boy,,2_scissors,29,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlAllMichaelErasers,,4,10,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with two erasers,7367,stationeries,small,,3,9,,girl,,2_erasers,30,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,BoyTwoMichaelPencils,,1,7,num,,AOI2,AOI8,two,,28,44-22,Michael's,,Click on the boy that has two of Michael's pencils,1,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with two pencils,6322,stationeries,small,,2,8,,boy,,2_pencils,31,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlAllMichaelRulers,,3,9,all,,AOI4,AOI10,all,,8,33-33,Michael's,,Click on the girl that has all of Michael's rulers,1,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with three rulers,6467,stationeries,big,,4,10,,girl,,3_rulers,32,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlAllAmyPlates,,3,9,all,,AOI4,AOI10,all,,35,44-22,Amy's,,Click on the girl that has all of Amy's plates,1,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two plates,6183,kitchenwares,small,,4,10,,girl,,2_plates,33,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,1,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with four bananas,7002,fruit,big,,2,8,,boy,,4_bananas,34,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,1,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with one eraser,6867,stationeries,small,,3,9,,girl,,1_eraser,35,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlAllSusanBananas,,4,10,all,,AOI3,AOI9,all,,4,33-33,Susan's,,Click on the girl that has all of Susan's bananas,1,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with three bananas,6135,fruit,big,,3,9,,girl,,3_bananas,36,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlTwoMichaelRulers,,4,10,num,,AOI3,AOI9,two,,9,33-33,Michael's,,Click on the girl that has two of Michael's rulers,1,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with two rulers,6501,stationeries,small,,3,9,,girl,,2_rulers,37,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlSomeSusanBananas,,3,9,some,,AOI4,AOI10,some,,19,44-22,Susan's,,Click on the girl that has some of Susan's bananas,1,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with three bananas,6203,fruit,big,,4,10,,girl,,3_bananas,38,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlSomeAmyPlates,,3,9,some,,AOI4,AOI10,some,,16,33-33,Amy's,,Click on the girl that has some of Amy's plates,1,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with two plates,7936,kitchenwares,small,,4,10,,girl,,2_plates,39,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlTwoAmyForks,,3,9,num,,AOI4,AOI10,two,,13,33-33,Amy's,,Click on the girl that has two of Amy's forks,1,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with two forks,6151,kitchenwares,small,,4,10,,girl,,2_forks,40,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,BoyThreeMichaelErasers,,1,7,num,,AOI2,AOI8,three,,27,44-22,Michael's,,Click on the boy that has three of Michael's erasers,1,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with three erasers,7002,stationeries,big,,2,8,,boy,,3_erasers,41,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,22,44-22,Susan's,,Click on the boy that has all of Susan's apples,1,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with two apples,7933,fruit,small,,1,7,,boy,,2_apples,42,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,1,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with one ruler,5703,stationeries,small,,2,8,,boy,,1_ruler,43,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,BoyAllAmyForks,,1,7,all,,AOI2,AOI8,all,,17,33-33,Amy's,,Click on the boy that has all of Amy's forks,1,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with three forks,6117,kitchenwares,big,,2,8,,boy,,3_forks,44,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlThreeSusanPears,,3,9,num,,AOI4,AOI10,three,,6,33-33,Susan's,,Click on the girl that has three of Susan's pears,1,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with three pears,5985,fruit,big,,4,10,,girl,,3_pears,45,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlSomeAmyKnives,,4,10,some,,AOI3,AOI9,some,,15,33-33,Amy's,,Click on the girl that has some of Amy's knives,1,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two knives,6634,kitchenwares,small,,3,9,,girl,,2_knives,46,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,30,44-22,Michael's,,Click on the girl that has some of Michael's rulers,1,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with three rulers,7066,stationeries,big,,4,10,,girl,,3_rulers,47,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
66,List1,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,1,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with four pencils,6101,stationeries,big,,4,10,,girl,,4_pencils,48,[],42,No,,4,1,yes,Male,english,no,Chrome,Windows,1000,1500,7.299016666666667,
52,List1,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl with the knives.,,kitchenwares,,big,3,,girl,,3_knives,,,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl with the forks.,,kitchenwares,,big,4,,girl,,2_forks,,,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyTwoSusanApples,,2,8,num,,AOI1,AOI7,two,,24,44-22,Susan's,,Click on the boy that has two of Susan's apples,1,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with the apples.,8865,fruit,small,,1,7,,boy,,2_apples,1,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlAllMichaelErasers,,4,10,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with the erasers.,9399,stationeries,small,,3,9,,girl,,2_erasers,2,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlTwoSusanBananas,,3,9,num,,AOI4,AOI10,two,,5,33-33,Susan's,,Click on the girl that has two of Susan's bananas,1,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with the bananas.,8144,fruit,small,,4,10,,girl,,2_bananas,3,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlThreeSusanPears,,3,9,num,,AOI4,AOI10,three,,6,33-33,Susan's,,Click on the girl that has three of Susan's pears,1,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with the pears.,7283,fruit,big,,4,10,,girl,,3_pears,4,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlSomeSusanBananas,,3,9,some,,AOI4,AOI10,some,,19,44-22,Susan's,,Click on the girl that has some of Susan's bananas,1,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with the bananas.,9202,fruit,big,,4,10,,girl,,3_bananas,5,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,22,44-22,Susan's,,Click on the boy that has all of Susan's apples,1,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with the apples.,6977,fruit,small,,1,7,,boy,,2_apples,6,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,1,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with the scissors.,6463,stationeries,big,,1,7,,boy,,4_scissors,7,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoySomeMichaelErasers,,2,8,some,,AOI1,AOI7,some,,11,33-33,Michael's,,Click on the boy that has some of Michael's erasers,1,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with the erasers.,8497,stationeries,small,,1,7,,boy,,2_erasers,8,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyAllAmyForks,,1,7,all,,AOI2,AOI8,all,,17,33-33,Amy's,,Click on the boy that has all of Amy's forks,1,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with the forks.,7033,kitchenwares,big,,2,8,,boy,,3_forks,9,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoySomeSusanOranges,,1,7,some,,AOI2,AOI8,some,,2,33-33,Susan's,,Click on the boy that has some of Susan's oranges,1,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with the oranges.,7062,fruit,small,,2,8,,boy,,2_oranges,10,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,1,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with the spoon.,7285,kitchenwares,small,,2,8,,boy,,1_spoon,11,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyAllSusanPears,,1,7,all,,AOI2,AOI8,all,,3,33-33,Susan's,,Click on the boy that has all of Susan's pears,1,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with the pears.,6947,fruit,big,,2,8,,boy,,3_pears,12,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyThreeMichaelErasers,,1,7,num,,AOI2,AOI8,three,,27,44-22,Michael's,,Click on the boy that has three of Michael's erasers,1,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with the erasers.,10111,stationeries,big,,2,8,,boy,,3_erasers,13,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlSomeSusanApples,,4,10,some,,AOI3,AOI9,some,,20,44-22,Susan's,,Click on the girl that has some of Susan's apples,1,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with the three apples.,12288,fruit,big,,3,9,,girl,,3_apples,14,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyTwoAmySpoons,,2,8,num,,AOI1,AOI7,two,,32,44-22,Amy's,,Click on the boy that has two of Amy's spoons,1,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with the two spoons.,8153,kitchenwares,small,,1,7,,boy,,2_spoons,15,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlThreeMichaelScissors,,4,10,num,,AOI3,AOI9,three,,10,33-33,Michael's,,Click on the girl that has three of Michael's scissors,1,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with the three scissors.,8445,stationeries,big,,3,9,,girl,,3_scissors,16,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlThreeSusanOranges,,4,10,num,,AOI3,AOI9,three,,23,44-22,Susan's,,Click on the girl that has three of Susan's oranges,1,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with the three oranges.,8355,fruit,big,,3,9,,girl,,3_oranges,17,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,1,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with the four plates.,6930,kitchenwares,big,,4,10,,girl,,4_plates,18,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,1,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with the four oranges.,7847,fruit,big,,3,9,,girl,,4_oranges,19,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlAllSusanBananas,,4,10,all,,AOI3,AOI9,all,,4,33-33,Susan's,,Click on the girl that has all of Susan's bananas,1,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with the three bananas.,6688,fruit,big,,3,9,,girl,,3_bananas,20,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlTwoAmyForks,,3,9,num,,AOI4,AOI10,two,,13,33-33,Amy's,,Click on the girl that has two of Amy's forks,1,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with the two forks.,6382,kitchenwares,small,,4,10,,girl,,2_forks,21,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlSomeAmyKnives,,4,10,some,,AOI3,AOI9,some,,15,33-33,Amy's,,Click on the girl that has some of Amy's knives,1,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with the two knives.,8029,kitchenwares,small,,3,9,,girl,,2_knives,22,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoySomeSusanPears,,2,8,some,,AOI1,AOI7,some,,1,33-33,Susan's,,Click on the boy that has some of Susan's pears,1,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with the two pears.,6282,fruit,small,,1,7,,boy,,2_pears,23,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlAllMichaelPencils,,3,9,all,,AOI4,AOI10,all,,25,44-22,Michael's,,Click on the girl that has all of Michael's pencils,1,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with the two pencils.,7856,stationeries,small,,4,10,,girl,,2_pencils,24,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoySomeAmySpoons,,1,7,some,,AOI2,AOI8,some,,33,44-22,Amy's,,Click on the boy that has some of Amy's spoons,1,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with the three spoons.,11184,kitchenwares,big,,2,8,,boy,,3_spoons,25,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyTwoMichaelPencils,,1,7,num,,AOI2,AOI8,two,,28,44-22,Michael's,,Click on the boy that has two of Michael's pencils,1,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with the two pencils.,6462,stationeries,small,,2,8,,boy,,2_pencils,26,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlAllAmyPlates,,3,9,all,,AOI4,AOI10,all,,35,44-22,Amy's,,Click on the girl that has all of Amy's plates,1,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with the two plates.,6343,kitchenwares,small,,4,10,,girl,,2_plates,27,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,1,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with the ruler.,6885,stationeries,small,,2,8,,boy,,1_ruler,28,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,1,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with the four bananas.,9868,fruit,big,,2,8,,boy,,4_bananas,29,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyAllSusanOranges,,1,7,all,,AOI2,AOI8,all,,21,44-22,Susan's,,Click on the boy that has all of Susan's oranges,1,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with the two oranges.,6524,fruit,small,,2,8,,boy,,2_oranges,30,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,1,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with the plate.,6570,kitchenwares,small,,1,7,,boy,,1_plate,31,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlAllMichaelRulers,,3,9,all,,AOI4,AOI10,all,,8,33-33,Michael's,,Click on the girl that has all of Michael's rulers,1,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with the three rulers.,7047,stationeries,big,,4,10,,girl,,3_rulers,32,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,1,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with the apple.,6063,fruit,small,,1,7,,boy,,1_apple,33,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,BoyAllAmyKnives,,2,8,all,,AOI1,AOI7,all,,18,33-33,Amy's,,Click on the boy that has all of Amy's knives,1,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with the three knives.,7494,kitchenwares,big,,1,7,,boy,,3_knives,34,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Exp,,GirlSomeAmyForks,,4,10,some,,AOI3,AOI9,some,,34,44-22,Amy's,,Click on the girl that has some of Amy's forks,1,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with the three forks.,6040,kitchenwares,big,,3,9,,girl,,3_forks,35,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
52,List1,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,1,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with the eraser.,8842,stationeries,small,,3,9,,girl,,1_eraser,36,[],31,Yes,,1,2,$2.00,Female,English,no.,Firefox,Windows,864,1536,8.4628,
