HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experimentName,Input.List,Answer.comment,Answer.freeGenCrit,Answer.freeGenCrit1,Answer.freeGenCrit10,Answer.freeGenCrit11,Answer.freeGenCrit12,Answer.freeGenCrit13,Answer.freeGenCrit14,Answer.freeGenCrit15,Answer.freeGenCrit16,Answer.freeGenCrit17,Answer.freeGenCrit18,Answer.freeGenCrit19,Answer.freeGenCrit2,Answer.freeGenCrit20,Answer.freeGenCrit21,Answer.freeGenCrit22,Answer.freeGenCrit23,Answer.freeGenCrit24,Answer.freeGenCrit25,Answer.freeGenCrit26,Answer.freeGenCrit27,Answer.freeGenCrit28,Answer.freeGenCrit29,Answer.freeGenCrit3,Answer.freeGenCrit30,Answer.freeGenCrit31,Answer.freeGenCrit32,Answer.freeGenCrit33,Answer.freeGenCrit34,Answer.freeGenCrit35,Answer.freeGenCrit36,Answer.freeGenCrit37,Answer.freeGenCrit38,Answer.freeGenCrit39,Answer.freeGenCrit4,Answer.freeGenCrit40,Answer.freeGenCrit5,Answer.freeGenCrit6,Answer.freeGenCrit7,Answer.freeGenCrit8,Answer.freeGenCrit9,Answer.freeWordCheck,Answer.refTypes,Answer.sceneConfigs,Answer.sceneTime,Answer.shapeCheck,Answer.turnOrder,Answer.wrongShape,Approve,Reject
3OZ4VAIBEXSLG3BMJRP6B1AB6S8JVJ,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3180JW2OT5P75TU032CVWNCW5Y6J5N,7mnbqobb8h,Approved,Fri Feb 10 07:47:29 PST 2017,Fri Feb 10 08:06:17 PST 2017,Fri Feb 10 11:06:17 PST 2017,Fri Feb 10 09:51:24 PST 2017,,,1128,100% (2/2),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},square,cookie,circle,almost complete circle,cloud,cylinder,cube,round,wavy thing,less crooked line,line,incomplete circle,almost full glass,circle,arrow,wavy thing,small triangle,half square,oval,line,big tornado,arrow,arrow,arrow,line,arrow,wavy line,smaller square,egg,square,cylinder,cloud,line,star,cookie,triangle,plain square,glass,straight line,circle,star,1;1;2;3;3;4;4;4;4;3;1;1;4;2;1;3;4;1;4;4;4;2;3;1;3;2;4;4;2;2;1;2;4;1;2;3;1;3;1;3,BACD;CDBA;CDAB;CBAD;ACBD;CABD;CDBA;BDCA;ADCB;CBDA;ABDC;DABC;BDAC;DACB;BCAD;CBAD;CADB;CABD;DCBA;CADB;DCAB;DACB;ACDB;ADBC;BCAD;BADC;CABD;ACBD;CDBA;DBAC;DCAB;ABCD;ABCD;BDAC;ACDB;DCAB;CBDA;ADBC;BADC;DACB,322927;7503;11150;12596;3770;5319;4387;5350;3000;6353;11692;28610;3586;3882;3761;4503;13301;4454;2680;5041;4660;2954;3437;6993;4224;7541;2614;3871;4062;8150;3743;4589;5015;4394;7869;8314;4977;4990;2692;4608,sun,16;10;1;27;38;34;7;11;9;32;8;4;15;17;22;39;18;24;21;26;6;29;36;25;3;28;30;13;37;2;23;5;19;31;12;20;35;33;40;14,0,,
3OZ4VAIBEXSLG3BMJRP6B1AB6S8JVJ,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,39RP059MEI6ZVHHU79G0F145JONMBV,owequ1wv8o,Approved,Fri Feb 10 07:47:31 PST 2017,Fri Feb 10 07:59:12 PST 2017,Fri Feb 10 10:59:12 PST 2017,Fri Feb 10 08:04:57 PST 2017,,,701,100% (5/5),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,none,{},square,square,circle,big gap circle,curved line,cube,baton,square,wave,large angle,curly thing,cloud,filled glass,circle,star,square,smaller triangle,rectangle,fat rectangle,oval,big tornado,trapezoid,square,fat bar,arrow,short line,square,small square,oval,rectangle,line,tornado,line,star,skinny line,circle,triangle,triangle,arc,triangle,sun,1;3;4;3;1;2;1;1;2;2;1;4;1;1;4;2;4;1;3;4;4;3;1;1;2;4;3;4;4;4;2;1;2;1;2;2;3;2;1;1,CBDA;DACB;ACBD;DABC;ADBC;ABCD;ABDC;ABDC;DBAC;ADBC;DBAC;CBDA;BDAC;CDAB;ADCB;ACDB;ABCD;BACD;DCBA;DCBA;CABD;ABCD;ADCB;DABC;BCDA;BADC;DBCA;ACBD;BDCA;CDAB;DBCA;DCBA;ADCB;ABCD;BACD;BDAC;BCAD;CBAD;CDAB;BDCA,25122;23781;9456;20000;6034;6119;7711;15880;5634;10496;5901;6616;7552;8312;5292;23214;5830;14440;4264;4113;4815;17333;4492;7647;6047;28965;19830;12055;8007;3713;4302;10499;72112;8217;10971;5175;6496;7539;8016;4165,sun,15;32;9;26;35;23;5;40;17;30;27;21;34;6;3;12;1;19;4;31;10;20;16;13;7;18;28;29;39;2;14;25;36;24;8;33;11;37;38;22,0,,
3OZ4VAIBEXSLG3BMJRP6B1AB6S8JVJ,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3EWIJTFFVPK0Z6M7SVVSIC3DJIZE0C,gpkl1xvgf7,Approved,Fri Feb 10 07:47:28 PST 2017,Fri Feb 10 08:00:29 PST 2017,Fri Feb 10 11:00:29 PST 2017,Fri Feb 10 08:04:57 PST 2017,,,781,100% (2/2),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},can of cat food,cookie,lego piece,pacman,eyebrow,box cup,eyebrow,marble,wobble,cookie,cuip of water,empty ring,cup of juice,bright day today.,street line,eye brow,skyangle,halfbox,tall pencil,can of beans,tiny tornado,lego piece,open book,crayon,turn right,big box,triforce,lipstick box,half triangle,loading box,can of spaghettios,can of cat food,Turn right,bright thing in the sky,triforce,turn right,luckycharms,lego looking triforce,triforce,either way,points,3;4;1;3;4;4;1;3;3;3;1;4;1;4;3;3;4;3;1;4;3;1;4;4;3;1;2;1;4;1;2;3;1;4;3;3;1;1;2;4,DBCA;CBDA;DBCA;CBAD;CABD;ACBD;CDAB;CADB;ABCD;BCDA;BCAD;CBAD;ADCB;ACDB;CADB;CDBA;DACB;DBAC;DABC;BACD;ABDC;ABDC;BDCA;ABCD;BCDA;BACD;ADBC;CABD;ADCB;BADC;ACDB;ADCB;BCAD;DABC;CDBA;ADCB;DBAC;ABDC;DCAB;CDAB,12711;6085;5006;6395;7029;3186;8055;4684;4481;2489;15045;30827;4251;3169;4569;4259;3043;5681;3152;3302;5374;5537;3528;6125;4107;7876;21507;5496;2267;13031;8610;3928;3876;7723;3782;7768;4711;10216;6350;4476,sun,3;1;38;7;39;31;21;12;29;18;30;37;25;16;8;27;15;35;13;5;33;9;23;20;36;2;26;22;10;11;4;17;14;34;40;28;32;24;6;19,0,,
3OZ4VAIBEXSLG3BMJRP6B1AB6S8JVJ,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3M81GAB8A1WQGWFMZ2NHWAOATPKBQ7,muv9ch5gxq,Approved,Fri Feb 10 07:47:29 PST 2017,Fri Feb 10 07:51:17 PST 2017,Fri Feb 10 10:51:17 PST 2017,Fri Feb 10 08:04:57 PST 2017,,,228,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},triangle,square,box,three quarter circle,curve,arrow,line,triangle,line,bend,line,triangle,filled cylinder,line,long line,curve,swoosh,circle,column,tornado,tall tornado,sun,square,circle,arrow,box,squiggle,small square,rectangle,column,tornado,cloud,square,arrow,thin line,arrow,triangle,circle,triangle,arrow,sun,4;2;4;2;4;2;3;3;3;2;3;4;1;3;4;4;3;4;4;4;1;4;4;3;1;1;1;4;3;3;2;3;4;1;1;2;2;3;4;1,DCAB;DBAC;BADC;DBAC;BDCA;CABD;ADBC;BDAC;DCBA;CDBA;DBCA;CBDA;ACBD;BCDA;DACB;DBAC;DBCA;ACDB;BCDA;ABCD;CBDA;BACD;CBDA;ADBC;CABD;ADCB;BCAD;CDAB;BADC;CABD;BACD;ACDB;BACD;BDAC;BACD;BCDA;DCAB;BDCA;ABDC;BCAD,11282;10675;3936;5168;3761;6134;2648;2796;2904;15346;1577;7181;5577;1854;4517;3299;5096;2355;1849;4225;6910;5883;2888;2845;2776;4352;3228;2264;3248;1808;2151;4321;5289;1999;2033;4426;2326;2003;3832;2659,sun,31;22;1;36;4;37;19;29;21;12;32;35;40;5;9;33;39;10;23;2;24;20;18;3;6;16;27;13;15;14;17;25;28;38;30;26;8;7;34;11,0,,
3CVDZS288HDMLEVHM9XU97Z6MSFMF2,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,35LDD5557BH0OKLODMTTE4NV6IWMKF,007wx23jbk,Approved,Fri Feb 10 07:48:24 PST 2017,Fri Feb 10 08:07:37 PST 2017,Fri Feb 10 11:07:37 PST 2017,Fri Feb 10 09:51:22 PST 2017,,,1153,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},the round shape with dots,the square,the spiral,the line with dots on each end,the frowny line,the single line with arrow points,the frowny line,the round shape,the wavy line,the arrow pointing right,the large cube,the cloud shape,the shpere shape with less fill,the sun shape,the larger straight line,the wavy line,the wavy line,the line that is bent in the middle,the fat rectangle,the spiral,the short spiral,the line with arrow tip,the bent line with arrow tip,the straight line with arrow tip,the star shape,the shorter straight line,the straight line,the squiggle line,the oval,the vertical  thin rectangle,the spiral shape,the short spiral,the square with polka dots,the star,the round shape with polks dots,the square with dots,the square with several vertical lines,the triangle shape,the straight line,the circle with lines,sun shape,2;3;2;3;2;1;1;4;4;2;4;3;1;3;3;3;4;2;2;1;3;4;3;3;4;4;1;1;2;2;1;1;3;3;2;2;2;2;4;3,DCBA;DBCA;ADCB;ADBC;ACBD;BDAC;ABDC;BCAD;CBDA;ADCB;CBDA;BCDA;ADCB;ADCB;BACD;DBCA;ACDB;CBAD;DCBA;CBAD;DACB;BCAD;CBDA;ACDB;CADB;ABDC;DCBA;BCDA;ACDB;ACDB;ADBC;CBDA;DCAB;ADBC;ABDC;BADC;ADBC;ABCD;CDAB;CBAD,84082;37879;9043;7515;8944;4982;7651;9877;7650;4309;7065;6289;8910;6053;7481;7999;3915;7278;6492;5231;4827;14873;15076;11103;6433;4882;11129;7210;6637;6940;7686;11046;7020;19947;15076;3801;5636;6673;3114;6818,sun,25;6;37;24;26;31;19;39;18;21;7;17;3;15;40;27;4;28;16;13;23;2;1;20;8;33;12;9;5;22;38;14;32;36;30;11;10;29;35;34,0,,
3CVDZS288HDMLEVHM9XU97Z6MSFMF2,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,36PW28KO409W0JKPKXSL7IFQS4BEA3,zbymaex4wf,Approved,Fri Feb 10 07:47:49 PST 2017,Fri Feb 10 07:59:36 PST 2017,Fri Feb 10 10:59:36 PST 2017,Fri Feb 10 08:04:53 PST 2017,,,707,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},triangle with lines,oval with polka dots,circle with one dot,circle with small break,pointed arrow,cylinder,cube,triangle with one dot,straight line,arrow,straight line,half triangle,cube,pointed arrow,small arrow,triangle,square,oval,thin rectangle,cylinder,big squiggle line,sun,square,thinner line,pointed arrow,small pointed arrow,triangle,curved line,half triangle,big open square,big squiggle,small cylinder,plain line,straight line,pointed arrow,triangle with lines,solid square,triangle,curved arrow,box with polka dots,sun,4;2;4;4;3;4;1;2;1;3;1;1;2;2;1;1;3;2;4;2;2;2;2;2;1;1;2;4;3;1;2;2;1;3;3;3;2;1;1;2,BDAC;ABDC;CBAD;CDBA;DACB;DBAC;CDAB;CADB;BDCA;BADC;ACDB;DBCA;BDCA;CBDA;DBAC;CDBA;BADC;BACD;DABC;CDAB;CDBA;ABDC;BADC;BADC;CADB;BCAD;BDCA;ACBD;BCDA;CBAD;DBCA;CBAD;CDAB;BADC;CABD;BCAD;ACDB;DBAC;BDCA;BCDA,8801;7675;5331;8081;10535;3768;5924;5688;4698;6305;3453;5966;5451;3274;4028;6591;3982;1886;3350;2935;2315;8680;13628;3209;3775;5280;3813;3610;5361;4168;3030;5315;3116;3114;5020;4970;2427;4149;4593;5138,sun,18;12;20;30;9;40;15;33;6;28;21;26;7;8;5;27;19;29;1;25;3;36;2;17;37;39;22;34;16;38;31;13;14;23;4;35;24;32;10;11,0,,
3CVDZS288HDMLEVHM9XU97Z6MSFMF2,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3HL8HNGX46EA1EAGN2YRT5P6YN99F2,f00rstvy3z,Approved,Fri Feb 10 07:53:17 PST 2017,Fri Feb 10 08:01:08 PST 2017,Fri Feb 10 11:01:08 PST 2017,Fri Feb 10 08:04:53 PST 2017,,,471,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},triangle with vertical lines,square with vertical lines filling it,filled in triangle,partial outline of a circle with most of the top portion missing,filled in cloud,line with an arrow at either end,line segment with a dot on each end,lego triangle piece with 4 bumps,outline of circle with a small piece missing,line with arrow pointing right,filled in cube,outline of a partial triangle,filled in cloud,sun,smaller line,filled in triangle,"larger, filled in triangle","solid, filled in, rectangle","solid, filled in rectangle that is the widest",filled in cylinder,tornado with 2 curves,lego piece that is wider at the top and skinnier at the bottom,small filled in square,arrow pointing right,star filled with dots,filled in cube,short line,wavy line,"solid, filled in, rectangle","solid, wider oval",filled in cylinder,filled in cylinder,arrow pointing right,curved line,arrow pointing right,arrow pointing right,solid square,square lego piece with 6 bumps,curved line,line with an arrow on each end,sun,4;2;4;1;4;4;2;1;3;2;2;4;4;3;4;4;1;2;2;3;3;1;2;4;2;4;2;1;4;2;4;3;3;3;1;4;1;4;2;2,ACDB;BCAD;CDBA;DBCA;DCAB;DACB;CDAB;CDAB;ACBD;DCBA;DABC;ACDB;DCAB;ABDC;BACD;ADCB;DACB;CADB;ACBD;CADB;CDAB;BCAD;CBAD;BADC;BCDA;DACB;CBDA;ADBC;DBAC;ABDC;BDAC;CBAD;DABC;DBAC;BCAD;CBAD;BDCA;BDAC;BCDA;DACB,20985;16726;14511;10249;6263;8458;10110;13471;21200;7407;3520;6296;9057;6616;9624;14959;6511;9777;8487;6032;4633;5551;7919;6304;8184;5807;18346;12031;5334;2993;5608;6880;11509;7162;9816;6560;5648;4495;5776;15040,sun,40;28;15;25;5;35;9;10;29;39;21;30;24;31;26;8;14;2;22;18;32;19;1;13;3;20;12;17;23;4;33;11;37;27;7;34;38;6;36;16,0,,
3CVDZS288HDMLEVHM9XU97Z6MSFMF2,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3R2PKQ87NXL9IPV0DJ8H1O8IEE7MI4,8poxa955mr,Approved,Fri Feb 10 07:47:44 PST 2017,Fri Feb 10 08:39:36 PST 2017,Fri Feb 10 11:39:36 PST 2017,Fri Feb 10 09:51:22 PST 2017,,,3112,100% (2/2),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},square,eeg,triangle,baton,ball,cylinder,curved line,square,horizontal line,arrow,cube,circle,cloud,horizontal line,arrow,triangle,leaf,oval,oval,spiral,mini spiral,arrow,square,arrow,horizontal line,shorter line,horizontal line,squiggle line,partial triangle,vertical line,spiral,cloud,horizontal line,horizontal line,ball,square,star,cyclindar,horizontal line,diaganal line,sun,1;4;4;4;2;3;4;4;3;3;2;3;3;2;3;2;3;2;2;3;1;2;2;3;1;2;1;1;2;2;1;1;3;3;3;2;2;3;1;3,ABDC;DBCA;DABC;ADCB;DACB;CDAB;DACB;DCAB;DCBA;DABC;CADB;CBAD;CDAB;DABC;DBCA;BDCA;BDCA;DABC;CDAB;BDCA;ACDB;CBDA;BADC;ABCD;DCAB;DCAB;DACB;DBCA;ABDC;BDAC;BACD;ABCD;DACB;DCBA;CDAB;DBCA;CBAD;ABDC;CDBA;BACD,16332;7211;6623;8029;4525;5762;8715;4071;7274;3467;2565;5057;2558;5852;5600;12868;5011;2629;2561;2891;2337;3966;4285;2288;6168;2560;7349;5568;4224;6198;6825;4685;7274;5436;3488;2514;2962;18379;3002;5022,sun,30;40;14;33;11;21;32;6;28;38;23;5;16;34;8;24;12;19;37;2;27;10;1;25;18;26;15;17;39;36;35;29;31;7;20;13;3;9;22;4,0,,
3P6ENY9P799K3RWWWKN2KZ42LY8HIF,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3EA3QWIZ4J8DVKLKMG9TN23A8M3TIC,z4gnwcp76q,Approved,Fri Feb 10 07:47:26 PST 2017,Fri Feb 10 07:55:18 PST 2017,Fri Feb 10 10:55:18 PST 2017,Fri Feb 10 08:04:57 PST 2017,,,472,100% (2/2),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},3d sphere,striped triangle,round,half circle,cloud,sphere,empty sphere,triangle with one dot,wind,arrow,3d box,open circle,3d box,sun,small arrow,triangle,square,bent line,wide rectangle,ribbon,3d squaree,lego piece,angled arrow,circle,plain line,3d box,zig zag,small triangle,oval,TV,sphere,small sphere,arrow,straight line,skinny line,arrow,striped box,sphere,curved arrow,square,sun,3;1;2;4;4;1;4;2;1;1;1;4;4;2;2;1;4;2;2;2;3;2;2;2;4;4;1;3;4;3;1;3;4;2;2;3;1;1;2;1,BACD;DABC;DBAC;BDAC;ACDB;BCDA;DACB;ABCD;DABC;CABD;ABDC;DABC;ACBD;DBCA;BCDA;CBAD;ADBC;ADCB;BDCA;ABDC;BADC;CDAB;CDAB;ABCD;DACB;ABDC;BACD;BDCA;ABCD;DACB;ACDB;CDAB;DABC;ADCB;ACDB;ABCD;DBCA;BACD;CBDA;DCAB,21035;4860;6131;17786;6637;9337;4680;2385;11745;5772;6187;5445;8134;4883;4567;3476;5457;5794;8595;2913;4354;3206;8370;2734;2870;7705;5952;4826;7954;3791;4883;4826;4095;2092;2644;5918;5208;6503;4331;3960,sun,28;31;3;12;32;10;11;5;17;36;19;29;7;9;24;27;40;33;4;18;25;22;26;35;13;16;15;20;1;30;39;2;23;21;37;6;34;8;14;38,0,,
3P6ENY9P799K3RWWWKN2KZ42LY8HIF,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3NG53N1RLWWMEMG0WDOI538ZGNDP8V,w6svmln7xv,Approved,Fri Feb 10 07:47:35 PST 2017,Fri Feb 10 07:56:57 PST 2017,Fri Feb 10 10:56:57 PST 2017,Fri Feb 10 08:04:57 PST 2017,,,562,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},the circular object with six dots.,the round object,cube,quarter broken circle,the curved line,the cube that is almost empty.,"cube, almost empty",the ball,triangle,arrow,cube,the cut circle,cube,"line, no arrow",the small fragment,the square,the square,bent line,tall oval,the curved line,object that is a tornado with four tiers.,cup with dots,bent arrow,arrow,the star.,long segment,the zigzag,small square,broken triangle,"tall, narrow oval",tornado,"cyclinder, short",bar,"the segment, not curved",arrow,triangle,square with vertical lines,"cylinder, almost empty",the triangle,square object with many dots.,Click on the object that is shaped like a sun.,2;1;2;4;3;1;4;3;1;3;3;4;1;4;1;3;2;2;2;2;1;1;1;2;4;2;4;4;4;2;4;4;4;1;3;1;2;1;1;2,CBDA;DBAC;ACDB;BDCA;DBCA;BCAD;ACBD;CBDA;CBAD;CDBA;ABCD;DCBA;CDBA;DCAB;DBAC;BACD;ABCD;ABCD;CBAD;CADB;CABD;DACB;DABC;ACDB;ACDB;CBDA;ABDC;BACD;CBDA;DCAB;BDAC;ABDC;BDAC;BCAD;BCAD;DBAC;DBAC;BCAD;ADBC;CDBA,26860;18038;13167;8752;4639;4277;4755;8703;4432;5248;7761;3622;5584;8406;5001;4640;4472;5559;8824;5073;4934;5113;7445;5463;3161;5233;5526;8088;5351;3280;2967;5032;3903;7576;3992;3831;4408;2710;5672;4855,sun,28;14;1;9;31;40;23;13;16;24;2;8;25;22;18;39;17;27;4;10;33;5;21;38;19;26;6;36;35;30;11;32;3;12;29;37;34;20;7;15,0,,
3P6ENY9P799K3RWWWKN2KZ42LY8HIF,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3QJOXOW4XK4X2KTEH0IQG9AQML0MEV,mpo9ak16is,Approved,Fri Feb 10 07:47:32 PST 2017,Fri Feb 10 08:24:01 PST 2017,Fri Feb 10 11:24:01 PST 2017,Fri Feb 10 09:51:24 PST 2017,,,2189,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},circle,square,tornado of ribbon,line with dots at the end,cloud,cylinder,arch,triangle with four bumps,circle,very slightly bent line,square,cloud,cloud,sun,right arrow,square,smaller triangle,the broken up square,oval,tornado of ribbon,big tornado of ribbon,sun,bent line with no arrow,circle,cloud,right arrow,triangle,triangle,rectangle,bigger oval,curved swoosh line,tornado of ribbon,right arrow,star,thinner straight line with no arrow,cookie,square with lines,glass with something inside,arch with no arrow,circle,sun,2;3;1;3;1;1;4;1;4;2;4;3;4;2;3;4;1;1;2;3;3;2;1;1;3;2;1;4;3;3;3;2;1;2;1;4;4;2;2;1,DABC;CDBA;BCAD;DBAC;BADC;BCAD;BCDA;BCDA;DBAC;CDAB;BACD;DBAC;BACD;DCAB;CDAB;DCBA;CDBA;CBDA;BCAD;BCDA;ACBD;DABC;BADC;DBCA;ABCD;DCBA;CDAB;ACDB;CBAD;ADCB;CABD;DCAB;ABDC;CDAB;ABDC;ADBC;BDAC;ACBD;BADC;ABCD,23393;3866;5326;2831;5351;1604;2294;2518;5166;4947;5673;4037;6575;5116;10142;3736;2589;3429;5712;8598;2221;2662;3910;7134;2198;2117;14063;1891;3438;2841;1962;7290;9299;3713;2207;5851;1632;3350;2027;2916,sun,37;21;16;39;24;4;19;20;7;27;38;5;6;12;18;14;35;11;28;25;26;10;8;40;30;33;3;13;36;9;23;17;34;22;32;29;2;15;31;1,0,,
3P6ENY9P799K3RWWWKN2KZ42LY8HIF,309SUPN8PFH0IYRD198RIZQDK442HL,Give brief descriptions of images (about 10 min),In this task you will be asked to give brief descriptions of images. You may take ONLY 1 HIT for this task. Native English speaker required. You need to allow Javascript to work on the HIT.,"image, description, game",$1.50 ,Fri Feb 10 07:45:25 PST 2017,5,BatchId:2682432;OriginalHitTemplateId:920937340;,5400,10800,Fri Feb 10 07:56:58 PST 2017,,,3TPZPLC3M1P0DPAUKWTMEM0O01LP33,bfyop9bs50,Approved,Fri Feb 10 07:47:33 PST 2017,Fri Feb 10 07:53:48 PST 2017,Fri Feb 10 10:53:48 PST 2017,Fri Feb 10 08:04:57 PST 2017,,,375,100% (1/1),100% (1/1),100% (1/1),impreciseAdjInterpretation,TlessC2,{},{},circle 6,triangle with no lines,triangle,square,curved line,less filled cube,curved line,square,circle,more sharply bent line,corkscrew,cloud,less filled cylinder,sun,shortest line,curved line,larger triangle,oval,star,dotted circle,disc,sun,cloud,thin non-arrow line,non-arrow line,short non-arrow line,square,big square,rectangle,fat oval,corkscrew,corkscrew,arrow,curved arrow,circle,triangle,triangle,triangle 5,curved non-arrow line,triangle,sun,2;3;3;2;3;2;1;1;2;4;2;2;1;4;3;2;1;4;3;1;3;1;4;4;1;3;3;2;3;1;1;1;2;4;1;4;2;2;2;3,DBCA;CDAB;BDAC;DBCA;ACDB;ACBD;DACB;ACDB;CBAD;BDCA;ACBD;ADCB;BCAD;BCDA;DCAB;CDAB;ACDB;ADBC;CBAD;BCDA;ABDC;CDBA;ACBD;BCAD;ABCD;ACBD;DCBA;BCAD;DCAB;ABDC;DCAB;CADB;DCAB;DABC;ABDC;DABC;ADCB;CBDA;ABCD;ACDB,12808;23583;7576;7401;9103;5399;9448;7601;12240;8592;2152;12777;3392;5223;2446;4991;5169;8657;6071;4288;5369;4367;3599;3985;3287;19762;9944;6846;10233;6319;3743;4024;3912;11176;3791;2865;5632;4353;4638;6577,sun,28;15;24;37;14;29;9;22;1;27;21;30;35;23;26;4;7;5;11;17;39;6;3;13;16;18;20;8;10;38;33;34;12;32;25;2;31;36;19;40,0,,
